year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2017	12440	3	21	Alma	-	Totals	-	-	-	25	10	60	276	171	""	13	""	""	""	1959:48	18	0.827	115	0.865	13	""	""	""	1	82	1	""
2017	12440	3	21	Alma	-	Opponent Totals	-	-	-	18	10	46	351	198	""	20	""	""	""	1959:48	25	1.148	82	0.766	5	""	""	1	2	145	2	""
2017	12440	3	938	Alvernia	-	TEAM	-	-	-	1	""	2	""	230	""	1	""	3	""	""	0	""	8	1.000	""	""	""	""	""	""	""	1
2017	12440	3	938	Alvernia	-	Totals	-	-	-	15	11	41	179	230	1	21	""	""	""	1675:47	27	1.450	104	0.794	4	""	""	""	1	66	2	""
2017	12440	3	938	Alvernia	-	Opponent Totals	-	-	-	27	16	70	271	229	3	12	""	""	""	1675:47	15	0.806	80	0.842	7	""	""	1	4	107	4	""
2017	12440	3	24	Amherst	-	TEAM	-	-	-	1	""	2	""	247	""	1	""	3	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	24	Amherst	-	Totals	-	-	-	54	35	143	343	311	1	25	""	""	""	1858:32	14	0.678	81	0.853	10	""	""	8	6	113	6	""
2017	12440	3	24	Amherst	-	Opponent Totals	-	-	-	14	9	37	226	262	""	29	""	""	""	1813:32	54	2.680	119	0.688	1	""	""	1	2	69	3	""
2017	12440	3	939	Anderson (IN)	-	TEAM	-	-	-	""	""	0	""	52	""	1	""	4	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	939	Anderson (IN)	-	Totals	-	-	-	29	28	86	251	172	""	15	""	""	""	1647:30	22	1.202	104	0.825	8	""	""	""	2	99	2	""
2017	12440	3	939	Anderson (IN)	-	Opponent Totals	-	-	-	22	17	61	261	167	1	13	""	""	""	1647:30	25	1.366	92	0.786	6	""	""	""	3	92	3	""
2017	12440	3	26	Anna Maria	-	TEAM	-	-	-	""	""	0	""	133	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	26	Anna Maria	-	Totals	-	-	-	16	7	39	148	134	3	13	""	""	""	1412:00	64	4.079	146	0.695	""	""	""	""	3	22	3	""
2017	12440	3	26	Anna Maria	-	Opponent Totals	-	-	-	64	46	174	400	168	1	15	""	""	""	1457:00	16	0.988	62	0.795	7	""	""	""	4	123	4	""
2017	12440	3	966	Arcadia	-	TEAM	-	-	-	""	""	0	""	232	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	966	Arcadia	-	Totals	-	-	-	34	26	94	267	232	""	13	""	""	""	1898:01	28	1.328	108	0.794	6	""	""	""	""	109	2	""
2017	12440	3	966	Arcadia	-	Opponent Totals	-	-	-	28	22	78	294	199	1	14	""	""	""	1898:01	34	1.612	96	0.738	7	""	""	""	1	115	1	""
2017	12440	3	38	Augsburg	-	TEAM	-	-	-	""	""	0	""	212	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	38	Augsburg	-	Totals	-	-	-	31	22	84	285	230	2	26	""	""	""	1850:34	31	1.508	95	0.754	4	""	""	""	3	99	4	""
2017	12440	3	38	Augsburg	-	Opponent Totals	-	-	-	31	31	93	257	239	1	37	""	""	""	1850:34	31	1.508	100	0.763	7	""	""	""	""	75	2	""
2017	12440	3	40	Augustana (IL)	-	TEAM	-	-	-	""	""	0	""	233	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	40	Augustana (IL)	-	Totals	-	-	-	24	15	63	185	233	3	31	""	""	""	1639:32	43	2.360	89	0.674	3	""	""	""	2	59	2	""
2017	12440	3	40	Augustana (IL)	-	Opponent Totals	-	-	-	43	33	119	283	201	2	23	""	""	""	1639:32	24	1.317	69	0.742	6	""	""	""	""	105	1	""
2017	12440	3	42	Aurora	-	TEAM	-	-	-	1	""	2	""	189	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	42	Aurora	-	Totals	-	-	-	46	30	122	350	209	""	19	""	""	""	1840:00	42	2.054	101	0.706	4	""	""	""	""	122	""	""
2017	12440	3	42	Aurora	-	Opponent Totals	-	-	-	42	33	117	280	240	1	21	""	""	""	1840:00	46	2.250	135	0.746	4	""	""	""	3	91	4	""
2017	12440	3	953	Austin	-	TEAM	-	-	-	""	""	0	""	226	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2017	12440	3	953	Austin	-	Totals	-	-	-	26	20	72	262	246	4	26	""	""	""	1945:40	26	1.203	118	0.819	6	""	""	""	3	75	3	""
2017	12440	3	953	Austin	-	Opponent Totals	-	-	-	26	20	72	357	221	1	22	""	""	""	1945:40	26	1.203	85	0.766	6	""	""	""	2	123	3	""
2017	12440	3	44	Averett	-	TEAM	-	-	-	""	""	0	""	244	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	44	Averett	-	Totals	-	-	-	28	17	73	255	244	""	33	""	""	""	1735:11	45	2.334	135	0.750	2	""	""	1	1	87	2	""
2017	12440	3	44	Averett	-	Opponent Totals	-	-	-	45	31	121	364	209	2	17	""	""	""	1735:11	28	1.452	89	0.761	3	""	""	""	2	127	4	""
2017	12440	3	45	Babson	-	TEAM	-	-	-	""	""	0	""	267	""	""	""	5	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	45	Babson	-	Totals	-	-	-	29	29	87	299	280	""	19	""	""	""	1939:19	15	0.696	81	0.844	10	""	""	""	3	126	5	""
2017	12440	3	45	Babson	-	Opponent Totals	-	-	-	15	15	45	244	220	""	10	""	""	""	1939:19	29	1.346	92	0.760	5	""	""	""	""	95	1	""
2017	12440	3	46	Baldwin Wallace	-	TEAM	-	-	-	""	""	0	""	154	""	1	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	46	Baldwin Wallace	-	Totals	-	-	-	27	19	73	275	157	""	15	""	""	""	1723:40	42	2.193	110	0.724	5	""	""	""	1	84	1	""
2017	12440	3	46	Baldwin Wallace	-	Opponent Totals	-	-	-	42	27	111	288	138	""	9	""	""	""	1723:40	27	1.410	100	0.787	5	""	""	""	2	97	2	""
2017	12440	3	962	Bard	-	TEAM	-	-	-	1	""	2	""	164	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	962	Bard	-	Totals	-	-	-	28	19	75	226	174	1	19	""	""	""	1612:03	21	1.172	71	0.772	6	""	""	""	3	51	3	""
2017	12440	3	962	Bard	-	Opponent Totals	-	-	-	21	17	59	237	209	""	19	""	""	""	1612:03	28	1.563	71	0.717	8	""	""	""	3	100	3	""
2017	12440	3	58	Baruch	-	TEAM	-	-	-	""	""	0	""	152	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	58	Baruch	-	Totals	-	-	-	28	19	75	254	161	1	32	""	""	""	1603:02	35	1.965	93	0.727	3	""	""	""	1	79	1	""
2017	12440	3	58	Baruch	-	Opponent Totals	-	-	-	35	28	98	251	151	""	26	""	""	""	1603:02	28	1.572	90	0.763	6	""	""	""	""	58	""	""
2017	12440	3	50	Bates	-	TEAM	-	-	-	""	""	0	""	145	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	50	Bates	-	Totals	-	-	-	22	15	59	250	173	""	11	""	""	""	1412:10	21	1.338	80	0.792	3	""	""	2	""	65	1	""
2017	12440	3	50	Bates	-	Opponent Totals	-	-	-	21	16	58	214	158	""	15	""	""	""	1412:10	22	1.402	84	0.792	6	""	""	1	2	95	3	""
2017	12440	3	26107	Becker	-	TEAM	-	-	-	""	""	0	""	147	1	1	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2017	12440	3	26107	Becker	-	Totals	-	-	-	9	""	18	136	151	2	13	""	""	""	1640:00	59	3.238	169	0.741	3	""	""	2	2	43	3	""
2017	12440	3	26107	Becker	-	Opponent Totals	-	-	-	59	38	156	409	138	2	14	""	""	""	1640:00	9	0.494	58	0.866	12	""	""	""	6	119	9	""
2017	12440	3	30197	Belhaven	-	TEAM	-	-	-	""	""	0	""	209	""	2	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	30197	Belhaven	-	Totals	-	-	-	24	18	66	191	209	""	24	""	""	""	1462:56	18	1.107	37	0.673	7	""	""	""	2	83	3	""
2017	12440	3	30197	Belhaven	-	Opponent Totals	-	-	-	18	10	46	122	175	2	16	""	""	""	1462:56	24	1.476	56	0.700	5	""	""	""	2	70	2	""
2017	12440	3	53	Beloit	-	TEAM	-	-	-	""	""	0	""	127	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	53	Beloit	-	Totals	-	-	-	22	13	57	157	127	""	13	""	""	""	1480:00	30	1.824	99	0.767	3	""	""	""	1	72	3	""
2017	12440	3	53	Beloit	-	Opponent Totals	-	-	-	30	23	83	227	119	2	21	""	""	""	1480:00	22	1.338	63	0.741	3	""	""	""	2	83	2	""
2017	12440	3	296	Benedictine (IL)	-	TEAM	-	-	-	""	""	0	""	250	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	296	Benedictine (IL)	-	Totals	-	-	-	52	40	144	346	269	1	34	""	""	""	2145:44	20	0.839	88	0.815	9	""	""	""	7	126	10	""
2017	12440	3	296	Benedictine (IL)	-	Opponent Totals	-	-	-	20	15	55	286	296	1	39	""	""	""	2145:44	52	2.181	124	0.705	1	""	""	""	1	102	2	""
2017	12440	3	30171	Berea	-	TEAM	-	-	-	""	""	0	""	70	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	30171	Berea	-	Totals	-	-	-	9	2	20	80	84	1	17	""	""	""	940:00	31	2.968	66	0.680	""	""	""	""	1	28	1	""
2017	12440	3	30171	Berea	-	Opponent Totals	-	-	-	35	21	91	191	79	1	13	""	""	""	940:00	6	0.574	27	0.818	7	""	""	""	1	70	2	""
2017	12440	3	973	Berry	-	TEAM	-	-	-	1	1	3	""	200	""	""	""	8	""	""	0	""	6	1.000	""	""	""	""	""	""	""	1
2017	12440	3	973	Berry	-	Totals	-	-	-	34	23	91	263	213	1	19	""	""	""	1730:00	26	1.353	88	0.772	5	""	""	""	2	78	3	""
2017	12440	3	973	Berry	-	Opponent Totals	-	-	-	26	18	70	246	201	""	23	""	""	""	1730:00	34	1.769	92	0.730	3	""	""	""	4	94	6	""
2017	12440	3	59	Bethany (WV)	-	TEAM	-	-	-	1	""	2	""	192	""	2	""	5	""	""	0	""	9	1.000	""	""	""	""	""	""	""	""
2017	12440	3	59	Bethany (WV)	-	Totals	-	-	-	34	23	91	290	200	""	18	""	""	""	1878:16	41	1.965	117	0.741	1	""	""	1	""	79	""	""
2017	12440	3	59	Bethany (WV)	-	Opponent Totals	-	-	-	41	29	111	304	190	2	22	""	""	""	1878:16	34	1.629	120	0.779	6	""	""	1	""	123	""	""
2017	12440	3	30038	Bethany Lutheran	-	TEAM	-	-	-	""	""	0	""	180	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	30038	Bethany Lutheran	-	Totals	-	-	-	6	3	15	134	181	""	16	""	""	""	1813:35	76	3.772	177	0.700	""	""	""	""	""	52	""	""
2017	12440	3	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	76	62	214	516	195	""	17	""	""	""	1813:35	6	0.298	55	0.902	14	""	""	""	4	168	9	""
2017	12440	3	60	Bethel (MN)	-	TEAM	-	-	-	2	""	4	""	192	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	60	Bethel (MN)	-	Totals	-	-	-	33	31	97	233	203	1	21	""	""	""	1656:25	29	1.576	96	0.768	7	""	""	""	2	109	2	""
2017	12440	3	60	Bethel (MN)	-	Opponent Totals	-	-	-	29	23	81	250	231	2	22	""	""	""	1656:25	33	1.793	72	0.686	4	""	""	""	1	82	2	""
2017	12440	3	28593	Birmingham-So.	-	TEAM	-	-	-	""	""	0	""	169	""	1	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	28593	Birmingham-So.	-	Totals	-	-	-	36	26	98	286	169	1	14	""	""	""	1392:05	19	1.228	49	0.721	4	""	""	""	6	101	6	""
2017	12440	3	28593	Birmingham-So.	-	Opponent Totals	-	-	-	19	13	51	162	148	""	15	""	""	""	1392:05	36	2.327	79	0.687	4	""	""	1	1	55	1	""
2017	12440	3	64	Blackburn	-	TEAM	-	-	-	""	""	0	""	172	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	64	Blackburn	-	Totals	-	-	-	25	17	67	241	218	2	25	""	""	""	1679:50	34	1.822	107	0.759	2	""	""	""	3	81	6	""
2017	12440	3	64	Blackburn	-	Opponent Totals	-	-	-	34	20	88	328	222	2	30	""	""	""	1679:50	25	1.339	85	0.773	5	""	""	""	5	85	7	""
2017	12440	3	987	Bluffton	-	TEAM	-	-	-	""	""	0	""	84	""	2	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	987	Bluffton	-	Totals	-	-	-	9	6	24	129	164	""	27	""	""	""	1639:59	58	3.183	119	0.672	1	""	""	""	1	42	1	""
2017	12440	3	987	Bluffton	-	Opponent Totals	-	-	-	58	40	156	408	161	""	16	""	""	""	1639:59	9	0.494	44	0.830	12	""	""	""	""	173	""	""
2017	12440	3	69	Bowdoin	-	TEAM	-	-	-	""	""	0	""	118	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	69	Bowdoin	-	Totals	-	-	-	31	26	88	223	179	""	9	""	""	""	1656:14	15	0.815	76	0.835	4	""	""	""	1	94	2	""
2017	12440	3	69	Bowdoin	-	Opponent Totals	-	-	-	15	8	38	193	199	1	18	""	""	""	1656:14	31	1.685	80	0.721	2	""	""	2	1	59	1	""
2017	12440	3	73	Brandeis	-	TEAM	-	-	-	""	""	0	""	371	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	73	Brandeis	-	Totals	-	-	-	37	31	105	331	371	2	35	""	""	""	2215:36	22	0.894	90	0.804	8	""	""	""	2	128	5	""
2017	12440	3	73	Brandeis	-	Opponent Totals	-	-	-	22	12	56	264	296	1	27	""	""	""	2215:36	37	36.238	112	16.872	6	""	""	""	4	112	5	""
2017	12440	3	75	Bridgewater (VA)	-	TEAM	-	-	-	""	""	0	""	194	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	75	Bridgewater (VA)	-	Totals	-	-	-	22	14	58	213	207	1	12	""	""	""	1743:14	25	1.291	90	0.783	7	""	""	""	""	83	1	""
2017	12440	3	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	25	16	66	254	204	""	25	""	""	""	1743:14	22	1.136	71	0.763	7	""	""	""	""	99	1	""
2017	12440	3	76	Bridgewater St.	-	TEAM	-	-	-	1	""	2	""	181	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	76	Bridgewater St.	-	Totals	-	-	-	25	16	66	238	185	""	19	""	""	""	1770:54	33	1.677	115	0.777	4	""	""	""	2	75	2	""
2017	12440	3	76	Bridgewater St.	-	Opponent Totals	-	-	-	33	24	90	372	218	""	21	""	""	""	1770:54	25	1.271	83	0.769	7	""	""	""	2	138	5	""
2017	12440	3	78	Brockport	-	TEAM	-	-	-	""	""	0	""	146	""	1	""	2	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2017	12440	3	78	Brockport	-	Totals	-	-	-	12	4	28	199	146	1	13	""	""	""	1391:23	23	1.488	63	0.733	3	""	""	1	1	73	2	""
2017	12440	3	78	Brockport	-	Opponent Totals	-	-	-	23	13	59	169	151	""	12	""	""	""	1391:23	12	0.776	76	0.864	7	""	""	2	1	66	2	""
2017	12440	3	79	Brooklyn	-	TEAM	-	-	-	""	""	0	""	213	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	79	Brooklyn	-	Totals	-	-	-	33	16	82	294	226	""	25	""	""	""	1743:02	44	2.272	110	0.714	4	""	""	""	1	64	2	""
2017	12440	3	79	Brooklyn	-	Opponent Totals	-	-	-	44	34	122	305	206	""	23	""	""	""	1743:02	33	1.704	103	0.757	7	""	""	1	""	110	""	""
2017	12440	3	30188	Bryn Athyn	-	TEAM	-	-	-	""	""	0	""	191	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	30188	Bryn Athyn	-	Totals	-	-	-	31	21	83	222	198	2	27	""	""	""	1674:26	53	2.849	90	0.629	2	""	""	""	1	86	1	""
2017	12440	3	30188	Bryn Athyn	-	Opponent Totals	-	-	-	53	31	137	293	166	""	25	""	""	""	1674:26	31	1.666	67	0.684	5	""	""	""	4	98	4	""
2017	12440	3	84	Buena Vista	-	TEAM	-	-	-	""	""	0	""	183	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	84	Buena Vista	-	Totals	-	-	-	25	16	66	206	196	""	21	""	""	""	1633:35	46	2.534	116	0.716	3	""	""	""	4	73	5	""
2017	12440	3	84	Buena Vista	-	Opponent Totals	-	-	-	46	33	125	350	197	""	11	""	""	""	1633:35	25	1.377	65	0.722	5	""	""	""	2	119	4	""
2017	12440	3	85	Buffalo St.	-	TEAM	-	-	-	""	""	0	1	176	""	3	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	85	Buffalo St.	-	Totals	-	-	-	32	20	84	253	186	1	34	""	""	""	1739:59	16	0.828	74	0.822	7	""	""	""	5	94	6	""
2017	12440	3	85	Buffalo St.	-	Opponent Totals	-	-	-	16	13	45	188	261	3	33	""	""	""	1739:59	32	1.655	71	0.689	6	""	""	""	1	68	1	""
2017	12440	3	480	CCNY	-	TEAM	-	-	-	""	""	0	""	116	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	480	CCNY	-	Totals	-	-	-	24	25	73	179	145	""	23	""	""	""	1640:00	52	2.854	107	0.673	3	""	""	""	1	90	3	""
2017	12440	3	480	CCNY	-	Opponent Totals	-	-	-	52	43	147	315	152	1	23	""	""	""	1640:00	24	1.317	48	0.667	5	""	""	""	""	88	1	""
2017	12440	3	122	CWRU	-	TEAM	-	-	-	""	""	0	""	167	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2017	12440	3	122	CWRU	-	Totals	-	-	-	20	14	54	206	167	""	11	""	""	""	1717:26	18	0.943	97	0.843	7	""	""	""	""	77	""	""
2017	12440	3	122	CWRU	-	Opponent Totals	-	-	-	18	12	48	248	219	""	20	""	""	""	1717:26	20	1.048	61	0.753	6	""	""	""	2	105	2	""
2017	12440	3	88	Cabrini	-	TEAM	-	-	-	""	""	0	""	261	""	""	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2017	12440	3	88	Cabrini	-	Totals	-	-	-	38	31	107	323	261	""	23	""	""	""	1934:28	27	1.256	78	0.743	10	""	""	""	1	112	5	""
2017	12440	3	88	Cabrini	-	Opponent Totals	-	-	-	27	19	73	242	224	1	28	""	""	""	1934:28	38	1.768	117	0.755	5	""	""	1	1	94	2	""
2017	12440	3	1305	Cairn	-	TEAM	-	-	-	1	""	2	""	193	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	1305	Cairn	-	Totals	-	-	-	28	15	71	298	206	1	12	""	""	""	1684:06	38	2.031	76	0.667	2	""	""	""	1	90	3	""
2017	12440	3	1305	Cairn	-	Opponent Totals	-	-	-	38	27	103	268	201	1	16	""	""	""	1684:06	28	1.496	95	0.772	4	""	""	""	4	82	4	""
2017	12440	3	105	Cal Lutheran	-	TEAM	-	-	-	""	""	0	""	161	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	105	Cal Lutheran	-	Totals	-	-	-	31	18	80	305	189	1	21	""	""	""	1668:15	24	1.295	73	0.753	6	""	""	1	1	78	2	""
2017	12440	3	105	Cal Lutheran	-	Opponent Totals	-	-	-	24	19	67	227	191	1	28	""	""	""	1668:15	32	1.726	102	0.761	5	""	""	""	""	85	2	""
2017	12440	3	89	Caltech	-	TEAM	-	-	-	""	""	0	""	100	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	89	Caltech	-	Totals	-	-	-	8	2	18	67	109	1	6	""	""	""	1534:52	80	4.691	181	0.693	""	""	""	1	1	15	1	""
2017	12440	3	89	Caltech	-	Opponent Totals	-	-	-	79	63	221	528	147	""	5	""	""	""	1534:52	8	0.469	22	0.733	11	""	""	""	3	147	3	""
2017	12440	3	114	Calvin	-	TEAM	-	-	-	""	""	0	""	218	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	114	Calvin	-	Totals	-	-	-	77	65	219	475	227	""	5	""	""	""	2370:48	13	0.494	80	0.860	15	""	""	""	2	205	2	""
2017	12440	3	114	Calvin	-	Opponent Totals	-	-	-	13	12	38	200	276	1	28	""	""	""	2370:48	77	76.679	143	16.708	2	""	""	1	1	62	1	""
2017	12440	3	117	Capital	-	TEAM	-	-	-	""	""	0	""	196	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	117	Capital	-	Totals	-	-	-	37	31	105	299	210	""	26	""	""	""	1855:28	24	1.164	61	0.718	12	""	""	""	3	125	4	""
2017	12440	3	117	Capital	-	Opponent Totals	-	-	-	24	16	64	206	170	""	14	""	""	""	1855:28	37	1.795	87	0.702	3	""	""	""	""	68	""	""
2017	12440	3	118	Carleton	-	TEAM	-	-	-	""	""	0	""	196	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	118	Carleton	-	Totals	-	-	-	26	19	71	253	210	""	14	""	""	""	1701:20	18	0.952	80	0.816	8	""	""	""	2	71	3	""
2017	12440	3	118	Carleton	-	Opponent Totals	-	-	-	18	13	49	186	220	2	23	""	""	""	1701:20	26	1.375	99	0.792	7	""	""	""	2	72	3	""
2017	12440	3	119	Carnegie Mellon	-	TEAM	-	-	-	""	""	0	""	234	""	4	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	3	119	Carnegie Mellon	-	Totals	-	-	-	40	29	109	230	234	2	29	""	""	""	1759:16	15	0.767	49	0.766	9	""	""	1	2	101	3	""
2017	12440	3	119	Carnegie Mellon	-	Opponent Totals	-	-	-	15	15	45	158	259	4	28	""	""	""	1759:16	40	2.046	96	0.706	2	""	""	2	""	75	1	""
2017	12440	3	120	Carroll (WI)	-	TEAM	-	-	-	""	""	0	""	189	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	3	120	Carroll (WI)	-	Totals	-	-	-	24	16	64	168	189	""	21	""	""	""	1648:23	28	1.529	87	0.757	3	""	""	""	3	66	3	""
2017	12440	3	120	Carroll (WI)	-	Opponent Totals	-	-	-	28	24	80	258	204	""	22	""	""	""	1648:23	24	1.310	52	0.684	5	""	""	""	1	106	4	""
2017	12440	3	121	Carthage	-	TEAM	-	-	-	2	""	4	1	220	""	4	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	3	121	Carthage	-	Totals	-	-	-	58	46	162	399	277	3	30	""	""	""	2037:37	31	1.369	69	0.690	5	""	""	""	6	152	7	""
2017	12440	3	121	Carthage	-	Opponent Totals	-	-	-	31	21	83	192	301	6	50	""	""	""	2037:37	58	2.562	128	0.688	""	""	""	""	3	85	4	""
