year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2017	12440	1	458	Charlotte	-	Totals	-	-	-	11	12	34	31	26	""	4	""	""	""	10,800	0	0.000	5	1.000	2	""	""	""	""	15	""	""
2017	12440	1	458	Charlotte	-	Opponent Totals	-	-	-	""	""	0	13	27	1	6	""	""	""	10,800	11	5.500	7	0.389	""	""	""	""	""	8	1	""
2017	12440	1	140	Cincinnati	-	TEAM	-	-	-	""	""	0	""	38	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	140	Cincinnati	-	Totals	-	-	-	4	6	14	32	38	""	8	""	""	""	11,833	2	0.913	9	0.818	1	""	""	""	""	16	""	""
2017	12440	1	140	Cincinnati	-	Opponent Totals	-	-	-	2	3	7	37	29	""	6	""	""	""	11,833	4	1.825	11	0.733	""	""	""	""	""	8	""	""
2017	12440	1	147	Clemson	-	TEAM	-	-	-	""	""	0	""	38	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	147	Clemson	-	Totals	-	-	-	4	4	12	25	38	""	5	""	""	""	10,800	2	1.000	5	0.714	""	""	""	""	""	12	""	""
2017	12440	1	147	Clemson	-	Opponent Totals	-	-	-	2	2	6	17	21	""	3	""	""	""	10,800	4	2.000	8	0.667	""	""	""	""	""	14	""	""
2017	12440	1	148	Cleveland St.	-	TEAM	-	-	-	""	""	0	""	24	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	148	Cleveland St.	-	Totals	-	-	-	7	5	19	26	24	""	1	""	""	""	10,800	2	1.000	3	0.600	1	""	""	""	1	6	1	""
2017	12440	1	148	Cleveland St.	-	Opponent Totals	-	-	-	2	1	5	22	27	""	3	""	""	""	10,800	7	3.500	6	0.462	""	""	""	""	""	15	""	""
2017	12440	1	149	Coastal Caro.	-	TEAM	-	-	-	""	""	0	""	26	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	149	Coastal Caro.	-	Totals	-	-	-	2	2	6	27	26	1	1	""	""	""	10,800	4	2.000	7	0.636	""	""	""	""	""	11	""	""
2017	12440	1	149	Coastal Caro.	-	Opponent Totals	-	-	-	4	3	11	27	16	""	3	""	""	""	10,800	2	1.000	7	0.778	""	""	""	""	1	13	1	""
2017	12440	1	1014	Col. of Charleston	-	TEAM	-	-	-	""	""	0	""	36	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	1014	Col. of Charleston	-	Totals	-	-	-	5	6	16	35	36	""	3	""	""	""	16,048	3	1.009	9	0.750	2	""	""	""	""	12	""	""
2017	12440	1	1014	Col. of Charleston	-	Opponent Totals	-	-	-	3	2	8	28	36	""	6	""	""	""	16,048	5	1.682	11	0.688	""	""	""	""	""	13	""	""
2017	12440	1	153	Colgate	-	TEAM	-	-	-	""	""	0	""	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	153	Colgate	-	Totals	-	-	-	6	2	14	49	41	""	2	""	""	""	21,600	3	0.750	12	0.800	3	""	""	""	1	23	1	""
2017	12440	1	153	Colgate	-	Opponent Totals	-	-	-	3	1	7	34	42	""	6	""	""	""	21,600	6	1.500	20	0.769	1	""	""	""	1	15	2	""
2017	12440	1	158	Columbia	-	TEAM	-	-	-	""	""	0	""	14	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	158	Columbia	-	Totals	-	-	-	1	2	4	17	14	""	1	""	""	""	5,400	0	0.000	8	1.000	1	""	""	""	""	7	""	""
2017	12440	1	158	Columbia	-	Opponent Totals	-	-	-	""	""	0	19	5	""	""	""	""	""	5,400	1	1.000	5	0.833	""	""	""	""	""	6	""	""
2017	12440	1	169	Creighton	-	TEAM	-	-	-	""	""	0	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	169	Creighton	-	Totals	-	-	-	2	2	6	22	3	""	1	""	""	""	5,400	0	0.000	2	1.000	1	""	""	""	1	13	1	""
2017	12440	1	169	Creighton	-	Opponent Totals	-	-	-	""	""	0	4	15	1	4	""	""	""	5,400	2	2.000	8	0.800	""	""	""	""	""	4	""	""
2017	12440	1	172	Dartmouth	-	TEAM	-	-	-	""	""	0	""	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	172	Dartmouth	-	Totals	-	-	-	1	""	2	9	9	""	3	""	""	""	6,600	1	0.818	6	0.857	""	""	""	""	1	3	1	""
2017	12440	1	172	Dartmouth	-	Opponent Totals	-	-	-	1	1	3	18	3	""	""	""	""	""	6,600	1	0.818	2	0.667	""	""	""	""	""	11	""	""
2017	12440	1	173	Davidson	-	TEAM	-	-	-	""	""	0	""	29	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	173	Davidson	-	Totals	-	-	-	1	1	3	37	29	""	5	""	""	""	16,200	7	2.333	16	0.696	""	""	""	""	""	29	""	""
2017	12440	1	173	Davidson	-	Opponent Totals	-	-	-	7	4	18	44	29	""	2	""	""	""	16,200	1	0.333	14	0.933	2	""	""	""	""	11	""	""
2017	12440	1	175	Dayton	-	TEAM	-	-	-	""	""	0	""	30	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	175	Dayton	-	Totals	-	-	-	""	""	0	19	30	""	3	""	""	""	10,800	5	2.500	8	0.615	""	""	""	""	""	14	""	""
2017	12440	1	175	Dayton	-	Opponent Totals	-	-	-	5	5	15	30	27	""	1	""	""	""	10,800	0	0.000	6	1.000	2	""	""	""	1	11	1	""
2017	12440	1	176	DePaul	-	TEAM	-	-	-	""	""	0	""	51	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	176	DePaul	-	Totals	-	-	-	9	6	24	54	51	1	7	""	""	""	22,800	4	0.947	10	0.714	1	""	""	""	1	14	1	""
2017	12440	1	176	DePaul	-	Opponent Totals	-	-	-	4	4	12	41	52	""	8	""	""	""	22,800	9	2.132	16	0.640	""	""	""	""	1	19	1	""
2017	12440	1	180	Delaware	-	TEAM	-	-	-	""	""	0	""	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	180	Delaware	-	Totals	-	-	-	4	4	12	35	16	""	1	""	""	""	10,800	0	0.000	5	1.000	2	""	""	""	""	17	""	""
2017	12440	1	180	Delaware	-	Opponent Totals	-	-	-	""	""	0	16	13	""	3	""	""	""	10,800	4	2.000	11	0.733	""	""	""	""	""	3	""	""
2017	12440	1	183	Denver	-	TEAM	-	-	-	""	""	0	""	25	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	183	Denver	-	Totals	-	-	-	4	7	15	42	25	""	5	""	""	""	17,400	2	0.621	9	0.818	1	""	""	""	""	18	""	""
2017	12440	1	183	Denver	-	Opponent Totals	-	-	-	2	""	4	31	41	""	""	""	""	""	17,400	4	1.241	14	0.778	""	""	""	""	2	21	2	""
2017	12440	1	184	Detroit	-	TEAM	-	-	-	""	""	0	""	44	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	184	Detroit	-	Totals	-	-	-	2	""	4	26	44	""	7	""	""	""	18,600	4	1.161	15	0.789	1	""	""	""	1	8	1	""
2017	12440	1	184	Detroit	-	Opponent Totals	-	-	-	4	4	12	51	36	""	2	""	""	""	18,600	2	0.581	9	0.818	1	""	""	""	""	29	""	""
2017	12440	1	189	Drake	-	TEAM	-	-	-	""	""	0	""	32	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	189	Drake	-	Totals	-	-	-	2	1	5	17	32	2	11	""	""	""	16,681	6	1.942	8	0.571	1	""	""	""	""	14	""	""
2017	12440	1	189	Drake	-	Opponent Totals	-	-	-	6	4	16	30	34	""	4	""	""	""	16,681	2	0.647	6	0.750	1	""	""	""	""	13	""	""
2017	12440	1	191	Drexel	-	TEAM	-	-	-	""	""	0	""	36	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	1	191	Drexel	-	Totals	-	-	-	""	""	0	18	36	""	4	""	""	""	12,000	1	0.450	7	0.875	1	""	""	""	""	7	""	""
2017	12440	1	191	Drexel	-	Opponent Totals	-	-	-	1	""	2	28	23	""	5	""	""	""	12,000	0	0.000	5	1.000	2	""	""	""	1	13	1	""
2017	12440	1	193	Duke	-	TEAM	-	-	-	""	""	0	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	193	Duke	-	Totals	-	-	-	6	6	18	41	26	1	2	""	""	""	12,000	2	0.900	7	0.778	""	""	""	""	""	14	""	""
2017	12440	1	193	Duke	-	Opponent Totals	-	-	-	2	2	6	16	35	""	7	""	""	""	12,000	6	2.700	12	0.667	""	""	""	""	""	9	""	""
2017	12440	1	194	Duquesne	-	TEAM	-	-	-	""	""	0	""	24	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	194	Duquesne	-	Totals	-	-	-	2	2	6	19	24	""	1	""	""	""	11,349	2	0.952	6	0.750	""	""	""	""	""	13	""	""
2017	12440	1	194	Duquesne	-	Opponent Totals	-	-	-	2	3	7	32	24	""	2	""	""	""	11,349	2	0.952	6	0.750	1	""	""	""	""	13	1	""
2017	12440	1	198	ETSU	-	TEAM	-	-	-	""	""	0	""	32	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	1	198	ETSU	-	Totals	-	-	-	6	5	17	35	32	""	3	""	""	""	16,200	7	2.333	6	0.462	1	""	""	""	1	11	1	""
2017	12440	1	198	ETSU	-	Opponent Totals	-	-	-	7	6	20	25	27	""	2	""	""	""	16,200	6	2.000	9	0.600	""	""	""	""	""	17	""	""
2017	12440	1	201	Eastern Ill.	-	TEAM	-	-	-	""	""	0	""	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	201	Eastern Ill.	-	Totals	-	-	-	4	2	10	24	55	""	8	""	""	""	23,400	4	0.923	7	0.636	1	""	""	""	2	17	2	""
2017	12440	1	201	Eastern Ill.	-	Opponent Totals	-	-	-	4	4	12	34	68	""	7	""	""	""	23,400	4	0.923	7	0.636	1	""	""	""	""	19	""	""
2017	12440	1	1068	Elon	-	TEAM	-	-	-	""	""	0	""	49	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	1068	Elon	-	Totals	-	-	-	11	10	32	67	49	""	7	""	""	""	16,200	3	1.000	6	0.667	1	""	""	""	1	22	2	""
2017	12440	1	1068	Elon	-	Opponent Totals	-	-	-	3	2	8	22	50	""	10	""	""	""	16,200	11	3.667	22	0.667	""	""	""	""	""	5	""	""
2017	12440	1	219	Evansville	-	TEAM	-	-	-	""	""	0	""	27	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	1	219	Evansville	-	Totals	-	-	-	6	7	19	45	27	1	5	""	""	""	21,600	7	1.750	13	0.650	2	""	""	""	""	26	""	""
2017	12440	1	219	Evansville	-	Opponent Totals	-	-	-	7	8	22	46	42	""	8	""	""	""	21,600	6	1.500	15	0.714	""	""	""	""	1	17	1	""
2017	12440	1	28755	FGCU	-	TEAM	-	-	-	""	""	0	""	40	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	28755	FGCU	-	Totals	-	-	-	3	2	8	52	40	""	7	""	""	""	12,000	4	1.800	6	0.600	""	""	""	""	2	17	2	""
2017	12440	1	28755	FGCU	-	Opponent Totals	-	-	-	4	1	9	26	28	""	1	""	""	""	12,000	3	1.350	12	0.800	""	""	""	""	2	15	2	""
2017	12440	1	231	FIU	-	TEAM	-	-	-	""	""	0	""	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	231	FIU	-	Totals	-	-	-	4	2	10	26	42	1	7	""	""	""	16,048	2	0.673	8	0.800	1	""	""	""	""	12	""	""
2017	12440	1	231	FIU	-	Opponent Totals	-	-	-	2	3	7	18	37	""	3	""	""	""	16,048	4	1.346	8	0.667	1	""	""	""	""	9	""	""
2017	12440	1	220	Fairfield	-	TEAM	-	-	-	""	""	0	""	15	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	220	Fairfield	-	Totals	-	-	-	2	2	6	24	15	1	9	""	""	""	13,800	2	0.783	7	0.778	""	""	""	""	""	7	""	""
2017	12440	1	220	Fairfield	-	Opponent Totals	-	-	-	2	3	7	23	13	""	5	""	""	""	13,800	2	0.783	12	0.857	""	""	""	""	""	10	""	""
2017	12440	1	222	Fairleigh Dickinson	-	TEAM	-	-	-	""	""	0	""	51	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	222	Fairleigh Dickinson	-	Totals	-	-	-	4	5	13	44	51	""	5	""	""	""	21,600	3	0.750	11	0.786	1	""	""	""	""	22	""	""
2017	12440	1	222	Fairleigh Dickinson	-	Opponent Totals	-	-	-	3	3	9	42	45	""	5	""	""	""	21,600	4	1.000	19	0.826	3	""	""	""	""	11	""	""
2017	12440	1	229	Fla. Atlantic	-	TEAM	-	-	-	""	""	0	""	53	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	229	Fla. Atlantic	-	Totals	-	-	-	3	3	9	42	53	1	9	""	""	""	23,400	6	1.385	11	0.647	1	""	""	""	""	15	""	""
2017	12440	1	229	Fla. Atlantic	-	Opponent Totals	-	-	-	6	4	16	42	39	""	5	""	""	""	23,400	3	0.692	14	0.824	1	""	""	""	2	17	2	""
2017	12440	1	236	Fordham	-	TEAM	-	-	-	""	""	0	""	31	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12440	1	236	Fordham	-	Totals	-	-	-	1	1	3	32	31	""	3	""	""	""	17,400	3	0.931	11	0.786	""	""	""	""	""	13	""	""
2017	12440	1	236	Fordham	-	Opponent Totals	-	-	-	3	1	7	37	40	""	6	""	""	""	17,400	1	0.310	9	0.900	2	""	""	""	""	16	""	""
2017	12440	1	308	Fort Wayne	-	TEAM	-	-	-	""	""	0	""	28	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2017	12440	1	308	Fort Wayne	-	Totals	-	-	-	4	4	12	32	28	""	4	""	""	""	10,800	3	1.500	9	0.750	1	""	""	""	""	9	""	""
2017	12440	1	308	Fort Wayne	-	Opponent Totals	-	-	-	3	5	11	19	38	""	8	""	""	""	10,800	4	2.000	12	0.750	1	""	""	""	""	4	""	""
2017	12440	1	244	Furman	-	TEAM	-	-	-	""	""	0	""	48	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2017	12440	1	244	Furman	-	Totals	-	-	-	2	2	6	40	48	""	3	""	""	""	17,400	3	0.931	14	0.824	1	""	""	""	""	20	1	""
2017	12440	1	244	Furman	-	Opponent Totals	-	-	-	3	3	9	29	48	1	5	""	""	""	17,400	2	0.621	16	0.889	1	""	""	""	1	12	1	""
2017	12440	1	253	Ga. Southern	-	TEAM	-	-	-	""	""	0	""	31	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
